property_id,property_address,property_city,property_state,property_zip,property_county,property_type_detail,bedroom_count,bathroom_count,total_building_area_square_feet,lot_size_square_feet,year_built,estimated_value,last_sale_price,last_sale_date,zoning_code,total_assessed_value,mls_status,mls_listing_date,mls_listing_amount,borough
485,89 Chauncey St,Brooklyn,NY,11233-1709,Kings,Triplex,4.0,3.0,2733.0,1967.0,1899.0,1491118.0,1473400.0,2024-07-24,R6B,95400.0,Expired,2023-09-22,1659000.0,Brooklyn
486,267 Marion St,Brooklyn,NY,11233-2408,Kings,Duplex,6.0,4.0,1920.0,2100.0,1995.0,1079185.0,218000.0,1996-10-18,R6B,60420.0,Pending,2024-09-25,1100000.0,Brooklyn
487,232 Bainbridge St,Brooklyn,NY,11233-1902,Kings,Duplex,4.0,3.0,1144.0,2201.0,1920.0,1114576.0,995000.0,2018-10-31,R6B,56580.0,,,0.0,Brooklyn
488,478 Grand Ave,Brooklyn,NY,11238-6646,Kings,Triplex,6.0,4.0,3510.0,2200.0,2009.0,2931712.0,2690000.0,2021-10-27,R6B,144420.0,,,0.0,Brooklyn
489,310 Chauncey St,Brooklyn,NY,11233-2307,Kings,Duplex,6.0,5.0,2090.0,2072.0,2002.0,1283659.0,1210000.0,2019-12-16,R6B,56160.0,Off Market,2018-08-10,1275000.0,Brooklyn
490,100 Pilling St,Brooklyn,NY,11207-1672,Kings,Triplex,8.0,3.0,3180.0,2000.0,1905.0,1366265.0,1085000.0,2018-05-08,R6,67800.0,Off Market,2021-06-28,0.0,Brooklyn
491,132 Calyer St,Brooklyn,NY,11222-3593,Kings,Quadruplex,9.0,5.0,5625.0,2500.0,1928.0,3733376.0,,,R6B,1439550.0,Active,2024-12-02,4050000.0,Brooklyn
492,487 Putnam Ave,Brooklyn,NY,11221-1004,Kings,Triplex,6.0,3.0,2565.0,1900.0,1899.0,1713645.0,1510000.0,2018-11-13,R6B,82620.0,,,0.0,Brooklyn
493,117 3rd Pl,Brooklyn,NY,11231-5329,Kings,Quadruplex,,0.0,2400.0,2000.0,1920.0,2602744.0,2550000.0,2017-07-27,R6B,,Off Market,,0.0,Brooklyn
494,1578 Eastern Pkwy,Brooklyn,NY,11233-4717,Kings,Triplex,8.0,4.0,2370.0,2540.0,1920.0,1545245.0,,2016-03-07,R6,47460.0,Active,2025-03-13,1649000.0,Brooklyn
495,670 Quincy St,Brooklyn,NY,11221-8103,Kings,Triplex,,0.0,2880.0,1800.0,1899.0,2427577.0,2135000.0,2021-02-17,R6A,86340.0,Off Market,,0.0,Brooklyn
496,1672 Grove St,Ridgewood,NY,11385-2142,Queens,Duplex,5.0,2.0,3000.0,2000.0,1910.0,1220686.0,1070000.0,2021-03-19,R6B,77400.0,Sold,2020-08-31,1100000.0,Brooklyn
497,35 Monroe St,Brooklyn,NY,11238-6395,Kings,Triplex,8.0,7.0,2916.0,1509.0,1899.0,3277405.0,2825000.0,2018-09-11,R6B,134520.0,,,0.0,Brooklyn
498,358 Wilson Ave,Brooklyn,NY,11221-4714,Kings,Duplex,5.0,6.0,2199.0,976.0,2007.0,1152516.0,,2023-02-01,R6,67020.0,Off Market,2018-10-10,1149000.0,Brooklyn
499,22 Linden St,Brooklyn,NY,11221-3713,Kings,Duplex,5.0,3.0,2850.0,1900.0,1910.0,1970525.0,1893000.0,2023-07-03,R6,68760.0,,,0.0,Brooklyn
500,125 Hart St,Brooklyn,NY,11206-6814,Kings,Duplex,5.0,7.0,3412.0,1500.0,2016.0,2480586.0,,2024-02-21,R6B,62520.0,,,0.0,Brooklyn
501,1549 Dean St,Brooklyn,NY,11213-2183,Kings,Triplex,8.0,7.0,3654.0,2271.0,2005.0,1092825.0,,2022-02-01,R6,94440.0,Sold,2021-02-03,999999.0,Brooklyn
502,1679 11th Ave,Brooklyn,NY,11218-1170,Kings,Duplex,5.0,3.0,2836.0,2639.0,1985.0,2554817.0,2100000.0,2018-06-27,R5B,153900.0,,,0.0,Brooklyn
503,537 Marcy Ave,Brooklyn,NY,11206-5600,Kings,Quadruplex,10.0,7.0,4900.0,1875.0,1931.0,2670027.0,2600000.0,2024-03-28,R6A,417960.0,Off Market,2019-02-06,1477782.0,Brooklyn
504,349A Quincy St,Brooklyn,NY,11216-1501,Kings,Duplex,5.0,3.0,3004.0,1512.0,1899.0,2680472.0,1500000.0,2022-02-02,R6B,91860.0,Sold,2021-08-25,1549000.0,Brooklyn
505,1218 Halsey St,Brooklyn,NY,11207-1305,Kings,Triplex,0.0,0.0,2565.0,1900.0,1920.0,989034.0,800000.0,2018-06-11,R6,93900.0,,,0.0,Brooklyn
506,584 Grandview Ave,Ridgewood,NY,11385-2402,Queens,Quadruplex,8.0,4.0,3150.0,2375.0,1917.0,1055680.0,975000.0,2021-03-10,R6B,279000.0,Sold,2020-08-10,1050000.0,Brooklyn
507,28 Dikeman St,Brooklyn,NY,11231-1543,Kings,Duplex,4.0,2.0,1080.0,2000.0,1899.0,1100749.0,1065000.0,2023-07-26,R5,85320.0,Off Market,2017-10-06,1700000.0,Brooklyn
508,1591 Pacific St,Brooklyn,NY,11213-1132,Kings,Duplex,5.0,4.0,2592.0,1800.0,1910.0,2110258.0,1660000.0,2020-06-12,R6,84420.0,,,0.0,Brooklyn
509,486 Warren St,Brooklyn,NY,11217-2589,Kings,Quadruplex,4.0,5.0,3200.0,2025.0,1900.0,3090236.0,2710000.0,2020-07-06,R6,1021680.0,,,0.0,Brooklyn
510,1544 Putnam Ave,Brooklyn,NY,11237-5911,Kings,Duplex,6.0,2.0,1296.0,1808.0,1910.0,1133759.0,,,R6,61620.0,Off Market,2018-01-09,1500000.0,Brooklyn
511,77 Eldert St,Brooklyn,NY,11207-1022,Kings,Triplex,10.0,4.0,3900.0,2000.0,1899.0,1427083.0,1250000.0,2019-05-17,R6,89220.0,,,0.0,Brooklyn
512,803 Putnam Ave,Brooklyn,NY,11221-2817,Kings,Triplex,7.0,4.0,3360.0,2000.0,1901.0,2467765.0,2125000.0,2018-09-18,R6B,105060.0,,,0.0,Brooklyn
513,732 Madison St,Brooklyn,NY,11221-2812,Kings,Triplex,5.0,5.0,1800.0,2000.0,1899.0,1418628.0,1254500.0,2019-01-02,R6B,57120.0,,,0.0,Brooklyn
514,44 Montgomery Pl,Brooklyn,NY,11215-2303,Kings,Duplex,6.0,6.0,5690.0,2000.0,1901.0,7471286.0,6174000.0,2021-04-19,R7B,340500.0,,,0.0,Brooklyn
515,579 Eastern Pkwy,Brooklyn,NY,11216-5786,Kings,Duplex,4.0,3.0,3342.0,2137.0,1901.0,2309252.0,1725000.0,2022-03-22,R6,113460.0,Sold,2021-09-26,1799000.0,Brooklyn
516,922 Lincoln Pl,Brooklyn,NY,11213-3333,Kings,Duplex,3.0,3.0,3240.0,1840.0,1910.0,2174944.0,1600000.0,2021-02-10,R6,104520.0,Off Market,2020-07-20,0.0,Brooklyn
517,145 Nelson St,Brooklyn,NY,11231-4003,Kings,Duplex,,,2020.0,1667.0,1901.0,2862210.0,2850000.0,2021-05-27,R6B,131820.0,Off Market,,0.0,Brooklyn
518,63 Somers St,Brooklyn,NY,11233-2805,Kings,Duplex,5.0,4.0,1631.0,1575.0,1910.0,1068472.0,1100000.0,2020-11-06,R6,61020.0,,,0.0,Brooklyn
519,2295 Pacific St,Brooklyn,NY,11233-5330,Kings,Triplex,5.0,3.0,1920.0,1667.0,1901.0,1186768.0,899000.0,2016-06-28,R6,43200.0,Off Market,2015-11-18,975000.0,Brooklyn
520,506 Henry St,Brooklyn,NY,11231-3173,Kings,Quadruplex,7.0,4.0,6492.0,2400.0,1900.0,5058313.0,5000000.0,2024-11-04,R6A,796050.0,Off Market,2024-06-05,5000000.0,Brooklyn
521,147 Halsey St,Brooklyn,NY,11216-2103,Kings,Quadruplex,7.0,4.0,3800.0,1980.0,1899.0,3041577.0,2675000.0,2021-03-02,R6B,485460.0,,,0.0,Brooklyn
522,169 Sterling St,Brooklyn,NY,11225-3416,Kings,Duplex,4.0,2.0,2128.0,2000.0,1910.0,1729315.0,1925000.0,2018-10-31,R5,104400.0,,,0.0,Brooklyn
523,88 Aberdeen St,Brooklyn,NY,11207-2964,Kings,Duplex,8.0,3.0,2940.0,1808.0,2004.0,2706125.0,1165000.0,2023-07-11,R6,100860.0,Canceled,2024-07-20,2750000.0,Brooklyn
524,115 Oak St,Brooklyn,NY,11222-2513,Kings,Triplex,5.0,4.0,3592.0,2500.0,1899.0,3028360.0,2999000.0,2024-10-17,R6B,157200.0,Off Market,2024-07-26,3250000.0,Brooklyn
525,53 Duffield St,Brooklyn,NY,11201-2001,Kings,Triplex,4.0,4.0,3244.0,1350.0,1899.0,2541129.0,705000.0,2004-10-25,R6B,166080.0,Off Market,2024-01-04,2600000.0,Brooklyn
526,326 Keap St,Brooklyn,NY,11211-6408,Kings,Duplex,5.0,3.0,2505.0,2000.0,2000.0,2183090.0,1775000.0,2019-09-24,R6,115680.0,,,0.0,Brooklyn
527,395 Clermont Ave,Brooklyn,NY,11238-1501,Kings,Triplex,5.0,4.0,3460.0,2000.0,1931.0,3013917.0,2995000.0,2024-06-28,R6B,199800.0,Off Market,2024-04-26,2950000.0,Brooklyn
528,147 Kingsland Ave,Brooklyn,NY,11222-5102,Kings,Duplex,4.0,3.0,1976.0,2000.0,1910.0,1668667.0,1659000.0,2021-07-30,R6B,95340.0,Sold,2020-08-22,1799000.0,Brooklyn
529,1349 Myrtle Ave,Brooklyn,NY,11221-3440,Kings,Duplex,6.0,3.0,1280.0,969.0,1920.0,805924.0,715000.0,2020-11-04,R6,46800.0,Sold,2020-09-29,692375.0,Brooklyn
530,6112 Grove St,Ridgewood,NY,11385-2639,Queens,Duplex,5.0,2.0,2200.0,2400.0,1922.0,931579.0,1099028.0,2020-12-04,R5B,64440.0,Sold,2020-07-19,1099000.0,Brooklyn
531,933 Greene Ave,Brooklyn,NY,11221-2901,Kings,Duplex,5.0,5.0,2160.0,1800.0,1899.0,2004771.0,1565000.0,2024-05-07,R6B,107100.0,Active,2025-01-10,2195000.0,Brooklyn
532,7434 64th St,Ridgewood,NY,11385-6131,Queens,Duplex,4.0,3.0,1680.0,2000.0,1920.0,900804.0,785000.0,2021-02-12,R5B,37523.0,Sold,2020-08-15,824000.0,Brooklyn
533,65 S Elliott Pl,Brooklyn,NY,11217-1207,Kings,Duplex,5.0,5.0,3750.0,2000.0,1899.0,4346151.0,5030000.0,2021-09-24,R6B,213060.0,,,0.0,Brooklyn
534,69 Carlton Ave,Brooklyn,NY,11205-2201,Kings,Duplex,5.0,5.0,3246.0,2500.0,1901.0,3305787.0,340970.0,2016-01-27,R5B,181260.0,Off Market,2021-07-19,2250000.0,Brooklyn
535,398 Wythe Ave,Brooklyn,NY,11249-5274,Kings,Triplex,5.0,4.0,4048.0,1890.0,1899.0,3796326.0,2500000.0,2021-03-19,M12R6,213300.0,Off Market,2024-05-21,9000.0,Brooklyn
536,1176 Jefferson Ave,Brooklyn,NY,11221-5112,Kings,Duplex,5.0,3.0,2700.0,2000.0,1910.0,1689540.0,1750000.0,2021-09-14,R6,88380.0,,,0.0,Brooklyn
537,86 Madison St,Brooklyn,NY,11216-5941,Kings,Triplex,6.0,5.0,3336.0,2000.0,1905.0,1988458.0,1840000.0,2022-10-13,R6B,109020.0,Off Market,2023-09-19,4388000.0,Brooklyn
538,65 Somers St,Brooklyn,NY,11233-3976,Kings,Duplex,4.0,3.0,1631.0,1575.0,1910.0,1137040.0,765000.0,2019-05-23,R6,58440.0,,,0.0,Brooklyn
539,841 Greene Ave,Brooklyn,NY,11221-6835,Kings,Triplex,,,3600.0,2000.0,1899.0,1528132.0,1400000.0,2023-01-30,R6B,109560.0,Sold,2022-09-02,1499000.0,Brooklyn
540,7253 61st St,Ridgewood,NY,11385-6122,Queens,Duplex,7.0,5.0,2280.0,1948.0,1910.0,1307962.0,1233000.0,2022-12-14,R5B,59340.0,Sold,2022-06-24,1275000.0,Brooklyn
541,47 Decatur St,Brooklyn,NY,11216-2679,Kings,Triplex,8.0,4.0,3024.0,1800.0,1899.0,1819939.0,1599000.0,2021-03-24,R6B,103980.0,,,0.0,Brooklyn
542,1279 Jefferson Ave,Brooklyn,NY,11221-5233,Kings,Triplex,5.0,4.0,2679.0,1900.0,1905.0,1618931.0,,2019-03-11,R6,109020.0,,,0.0,Brooklyn
543,120 Patchen Ave,Brooklyn,NY,11221-2816,Kings,Duplex,,0.0,2040.0,1513.0,1899.0,1493147.0,1640000.0,2021-04-20,R6B,91620.0,Off Market,,0.0,Brooklyn
544,1016 Putnam Ave,Brooklyn,NY,11221-4104,Kings,Duplex,6.0,3.0,2295.0,1700.0,1899.0,1323555.0,1300200.0,2024-05-23,R6B,90360.0,Sold,2023-05-30,1358000.0,Brooklyn
545,1715 Decatur St,Ridgewood,NY,11385-6015,Queens,Duplex,5.0,2.0,2088.0,2500.0,1940.0,970499.0,1125000.0,2021-09-23,R5B,67440.0,Sold,2021-04-02,1188000.0,Brooklyn
546,49 Albany Ave,Brooklyn,NY,11213-1119,Kings,Triplex,6.0,7.0,2800.0,2000.0,1901.0,2041628.0,1850000.0,2022-01-18,R6A,91800.0,Sold,2021-08-09,1895000.0,Brooklyn
547,281 Lefferts Ave,Brooklyn,NY,11225-4114,Kings,Triplex,7.0,3.0,2108.0,2000.0,1910.0,1748528.0,1600000.0,2021-10-22,R7-1,97620.0,Sold,,0.0,Brooklyn
548,199 N 6th St,Brooklyn,NY,11211-3582,Kings,Quadruplex,,,3520.0,2200.0,1910.0,4471275.0,,2023-09-29,R6B,567450.0,Sold,2022-03-21,3200000.0,Brooklyn
549,13 Wolcott St,Brooklyn,NY,11231-1589,Kings,Triplex,,0.0,2604.0,2000.0,2005.0,2674525.0,,2016-01-22,R5,144120.0,Off Market,,0.0,Brooklyn
550,669 Jefferson Ave,Brooklyn,NY,11221-2102,Kings,Duplex,6.0,2.0,2648.0,2000.0,1899.0,2272553.0,1700000.0,2022-01-14,R6B,101820.0,Sold,2021-09-07,1999999.0,Brooklyn
551,584 New York Ave,Brooklyn,NY,11225-5240,Kings,Triplex,9.0,6.0,2970.0,1546.0,2006.0,1348688.0,1235000.0,2021-10-19,R6,104640.0,,,0.0,Brooklyn
552,221 Cornelia St,Brooklyn,NY,11221-5204,Kings,Duplex,6.0,3.0,2565.0,1900.0,1910.0,1462192.0,1175000.0,2020-10-13,R6,90660.0,,,0.0,Brooklyn
553,907 Lafayette Ave,Brooklyn,NY,11221-7989,Kings,Triplex,10.0,4.0,3600.0,1900.0,1899.0,1712374.0,1625000.0,2019-03-13,R6B,120240.0,Off Market,,0.0,Brooklyn
554,335 Grandview Ave,Ridgewood,NY,11385-1213,Queens,Duplex,4.0,4.0,2310.0,1877.0,2006.0,1292469.0,1200000.0,2023-09-07,R5B,61020.0,Active,2024-10-24,1300000.0,Brooklyn
555,71 S 4th St,Brooklyn,NY,11249-5126,Kings,Duplex,5.0,3.0,3087.0,1970.0,1994.0,2795943.0,,2023-03-02,R6,152580.0,Off Market,2022-07-18,2695000.0,Brooklyn
556,187 Van Buren St,Brooklyn,NY,11221-1954,Kings,Quadruplex,8.0,4.0,2700.0,1950.0,1931.0,1554463.0,1420000.0,2022-02-16,R6B,232200.0,Off Market,2024-04-10,3400.0,Brooklyn
557,6051 Putnam Ave,Ridgewood,NY,11385-4529,Queens,Duplex,5.0,2.0,2000.0,1350.0,1910.0,1328890.0,1225000.0,2021-03-03,R5B,64800.0,Sold,2020-12-18,1250000.0,Brooklyn
558,1215 Dean St,Brooklyn,NY,11216-5431,Kings,Duplex,7.0,4.0,4148.0,2050.0,1899.0,2843051.0,2100000.0,2022-07-26,R6,164400.0,Sold,2022-01-08,2199999.0,Brooklyn
559,46 Granite St,Brooklyn,NY,11207-1617,Kings,Duplex,5.0,3.0,2000.0,2160.0,2004.0,1204204.0,1187500.0,2024-06-21,R6,58980.0,Sold,2024-03-05,1225000.0,Brooklyn
560,67 Buffalo Ave,Brooklyn,NY,11233-3703,Kings,Duplex,5.0,6.0,2001.0,1667.0,2013.0,1153576.0,1137500.0,2021-10-25,R6,52920.0,,,0.0,Brooklyn
561,241 Lexington Ave,Brooklyn,NY,11216-1115,Kings,Duplex,,,2100.0,1667.0,1899.0,1698989.0,,2023-09-25,R6B,103560.0,Sold,2022-06-09,2386987.0,Brooklyn
562,44 Madison St,Brooklyn,NY,11238-2003,Kings,Duplex,6.0,7.0,3570.0,2000.0,1905.0,3229227.0,3200000.0,2024-08-29,R6B,202320.0,Off Market,2024-07-10,3250000.0,Brooklyn
563,312 Greene Ave,Brooklyn,NY,11238-1478,Kings,Triplex,5.0,5.0,3368.0,2000.0,1901.0,3165667.0,2850000.0,2021-08-13,R6B,133980.0,,,0.0,Brooklyn
564,23 Hausman St,Brooklyn,NY,11222-4503,Kings,Duplex,2.0,2.0,1688.0,1875.0,1901.0,1391824.0,1100000.0,2015-03-25,R6B,76080.0,Sold,2014-10-09,1300000.0,Brooklyn
565,6507 Admiral Ave,Middle Village,NY,11379-1615,Queens,Duplex,5.0,3.0,1588.0,2008.0,1925.0,1021169.0,980000.0,2023-10-18,R4B,49560.0,Sold,2023-03-18,1048000.0,Brooklyn
566,921A Jefferson Ave,Brooklyn,NY,11221-6361,Kings,Duplex,5.0,3.0,2001.0,1667.0,1899.0,1513689.0,1235000.0,2024-01-09,R6B,80220.0,Off Market,2021-07-15,1300000.0,Brooklyn
567,55 Vernon Ave,Brooklyn,NY,11206-6409,Kings,Duplex,5.0,4.0,2139.0,1875.0,1910.0,2577852.0,2450000.0,2023-05-16,R6B,98040.0,Off Market,,2652000.0,Brooklyn
568,43 Brevoort Pl,Brooklyn,NY,11216-1811,Kings,Triplex,9.0,2.0,3400.0,1360.0,1910.0,1626100.0,1500000.0,2022-04-14,R6B,103740.0,Off Market,2024-11-06,2850000.0,Brooklyn
569,41 Claver Pl,Brooklyn,NY,11238-6641,Kings,Triplex,8.0,8.0,5400.0,1983.0,2005.0,3795915.0,799000.0,2008-01-19,R7D,229800.0,Off Market,2024-02-02,3950000.0,Brooklyn
570,158 15th St,Brooklyn,NY,11215-7390,Kings,Triplex,5.0,3.0,2400.0,2000.0,1899.0,1738457.0,762669.0,2019-10-09,R6B,,Off Market,2014-10-24,1599999.0,Brooklyn
571,354 Rutland Rd,Brooklyn,NY,11225-5428,Kings,Quadruplex,9.0,7.0,3200.0,2000.0,1931.0,1402821.0,1230000.0,2019-05-17,R6,355050.0,Off Market,2021-03-18,0.0,Brooklyn
572,6905 65th St,Ridgewood,NY,11385-5237,Queens,Duplex,,,1496.0,924.0,1935.0,746044.0,750000.0,2020-10-08,R5B,49500.0,Sold,2020-07-02,795000.0,Brooklyn
573,863 Jefferson Ave,Brooklyn,NY,11221-7479,Kings,Triplex,9.0,3.0,2670.0,1850.0,1899.0,1637767.0,1365000.0,2021-04-01,R6B,44880.0,,,0.0,Brooklyn
574,1258 Bushwick Ave,Brooklyn,NY,11207-1043,Kings,Triplex,8.0,3.0,3000.0,1500.0,1915.0,1028999.0,580000.0,2013-04-08,R6,76200.0,Off Market,2016-12-27,1399999.0,Brooklyn
575,7818 64th Ln,Ridgewood,NY,11385-6817,Queens,Duplex,4.0,2.0,1588.0,2300.0,1925.0,903918.0,690000.0,2021-06-03,R3A,35868.0,Sold,2020-09-04,699000.0,Brooklyn
576,89 Granite St,Brooklyn,NY,11207-1606,Kings,Duplex,3.0,4.0,1376.0,2400.0,1925.0,1466712.0,922425.0,2023-11-15,R6,53760.0,Pending,2024-11-07,1495000.0,Brooklyn
577,1335 Prospect Pl,Brooklyn,NY,11213-2303,Kings,Duplex,,0.0,2160.0,2300.0,1920.0,1859412.0,1210000.0,2021-10-19,R6,81840.0,Off Market,,0.0,Brooklyn
578,1293 Park Pl,Brooklyn,NY,11213-2801,Kings,Duplex,5.0,2.0,2160.0,2555.0,1901.0,1279852.0,1364739.0,2024-10-17,R6,69060.0,Pending,2025-01-17,989000.0,Brooklyn
579,90 Putnam Ave,Brooklyn,NY,11238-2615,Kings,Duplex,6.0,6.0,2432.0,1333.0,1901.0,1573699.0,1555000.0,2024-07-10,R6B,130200.0,Pending,2025-01-22,2895000.0,Brooklyn
580,5811 70th Ave,Ridgewood,NY,11385-5040,Queens,Duplex,7.0,3.0,3420.0,2017.0,1901.0,1071547.0,1200000.0,2023-12-05,R5B,68220.0,Sold,2023-05-01,1299000.0,Brooklyn
581,142 Quincy St,Brooklyn,NY,11216-1314,Kings,Triplex,6.0,4.0,3272.0,2000.0,1901.0,2609383.0,2392500.0,2021-10-29,R6B,117120.0,Sold,2021-03-04,2300000.0,Brooklyn
582,728 Lafayette Ave,Brooklyn,NY,11221-5552,Kings,Triplex,4.0,4.0,2574.0,1875.0,2006.0,1415421.0,1400000.0,2024-05-21,R6B,97260.0,Expired,2021-08-13,1650000.0,Brooklyn
583,136 Cornelia St,Brooklyn,NY,11221-5102,Kings,Triplex,8.0,6.0,3040.0,1900.0,2005.0,1772084.0,1750000.0,2024-05-28,R6,80100.0,Off Market,2024-10-22,4199.0,Brooklyn
584,1745 Grove St,Ridgewood,NY,11385-2155,Queens,Duplex,3.0,3.0,1876.0,2608.0,1910.0,1098223.0,1000.0,2023-04-19,R6B,60300.0,Pending,2025-01-17,999900.0,Brooklyn
585,1274 Saint Johns Pl,Brooklyn,NY,11213-4594,Kings,Quadruplex,,,3540.0,2000.0,1899.0,645082.0,395000.0,2014-01-16,R6,336600.0,Off Market,2021-05-13,0.0,Brooklyn
586,1626 Hancock St,Ridgewood,NY,11385-4727,Queens,Duplex,7.0,3.0,2340.0,1925.0,1910.0,1307702.0,,2022-11-02,M1-4D,76140.0,,,0.0,Brooklyn
587,465 Prospect Ave,Brooklyn,NY,11215-7130,Kings,Triplex,,0.0,2520.0,1733.0,1910.0,2415135.0,775000.0,2011-09-06,R5B,194640.0,,,0.0,Brooklyn
588,110 S 1st St,Brooklyn,NY,11249-4202,Kings,Duplex,3.0,3.0,1824.0,1140.0,1899.0,1846915.0,1100000.0,2006-02-21,R6,109740.0,Off Market,2024-06-11,2500000.0,Brooklyn
589,809 Halsey St,Brooklyn,NY,11233-1401,Kings,Duplex,5.0,4.0,2532.0,1500.0,1899.0,2099066.0,1749000.0,2021-04-12,R6B,98400.0,,,0.0,Brooklyn
590,35 Devoe St,Brooklyn,NY,11211-3504,Kings,Duplex,4.0,3.0,2690.0,2500.0,1901.0,3805277.0,3350000.0,2021-03-01,R6B,139560.0,,,0.0,Brooklyn
591,299 Sumpter St,Brooklyn,NY,11233-2712,Kings,Duplex,5.0,6.0,2001.0,1667.0,1899.0,1867096.0,875000.0,2024-03-21,R6,69480.0,Pending,2025-01-08,1895000.0,Brooklyn
592,376 Saratoga Ave,Brooklyn,NY,11233-4610,Kings,Duplex,5.0,3.0,2970.0,1760.0,2001.0,804266.0,,2022-09-16,R6,46620.0,Off Market,2022-05-20,0.0,Brooklyn
593,641 Hart St,Brooklyn,NY,11221-3244,Kings,Duplex,5.0,4.0,2168.0,2042.0,2001.0,1394980.0,1.0,2020-09-23,R6,67260.0,Off Market,2017-09-08,1250000.0,Brooklyn
594,459 Pulaski St,Brooklyn,NY,11221-2310,Kings,Duplex,5.0,4.0,2001.0,1592.0,1910.0,1645663.0,1600000.0,2021-09-03,C44L,102540.0,,,0.0,Brooklyn
595,433 Bainbridge St,Brooklyn,NY,11233-2010,Kings,Duplex,5.0,5.0,2655.0,2000.0,1899.0,1831752.0,,2023-04-04,R6B,94200.0,Sold,2022-06-15,1825000.0,Brooklyn
596,108 Beadel St,Brooklyn,NY,11222-5327,Kings,Duplex,4.0,2.0,2080.0,2000.0,1910.0,1678924.0,1250000.0,2022-12-30,M1-1,93060.0,Off Market,,1195000.0,Brooklyn
597,674 Greene Ave,Brooklyn,NY,11221-6025,Kings,Quadruplex,7.0,4.0,3600.0,2000.0,1931.0,1613478.0,1550000.0,2023-06-16,R6B,306720.0,Sold,2023-02-27,1499000.0,Brooklyn
598,57 Palmetto St,Brooklyn,NY,11221-7742,Kings,Duplex,5.0,3.0,1592.0,2284.0,2005.0,1416835.0,1400000.0,2024-07-01,R6,61140.0,Sold,2023-12-07,1499999.0,Brooklyn
599,7416 64th St,Ridgewood,NY,11385-6131,Queens,Duplex,4.0,2.0,1690.0,2000.0,1965.0,793765.0,925000.0,2021-07-08,R5B,51000.0,Sold,2021-02-14,949000.0,Brooklyn
600,145 Clifton Pl,Brooklyn,NY,11238-1408,Kings,Triplex,4.0,4.0,2520.0,1875.0,1899.0,2694209.0,2637500.0,2024-03-19,R6B,138420.0,Sold,2023-10-11,2637500.0,Brooklyn
601,396 Washington Ave,Brooklyn,NY,11238-1110,Kings,Quadruplex,7.0,6.0,3600.0,3542.0,1910.0,5191568.0,4750000.0,2022-11-23,R6B,751140.0,Sold,2021-07-19,4750000.0,Brooklyn
602,368 Quincy St,Brooklyn,NY,11216-6648,Kings,Duplex,6.0,2.0,2280.0,2000.0,1899.0,1373372.0,1400000.0,2024-10-09,R6B,89700.0,Sold,2024-06-24,1595000.0,Brooklyn
603,7033 67th St,Ridgewood,NY,11385-6662,Queens,Duplex,,,1680.0,2304.0,1930.0,811574.0,815000.0,2021-04-07,R4-1,56340.0,Off Market,,0.0,Brooklyn
604,135 Gates Ave,Brooklyn,NY,11238-1920,Kings,Duplex,5.0,4.0,3784.0,2266.0,1899.0,3765430.0,2750000.0,2019-09-13,R6B,197940.0,,,0.0,Brooklyn
605,701 Franklin Ave,Brooklyn,NY,11238-4243,Kings,Quadruplex,11.0,5.0,5880.0,2038.0,1931.0,3064962.0,3050000.0,2024-12-06,R7A,694800.0,Sold,2024-06-24,3640000.0,Brooklyn
606,1884 Woodbine St,Ridgewood,NY,11385-3765,Queens,Triplex,8.0,3.0,2040.0,880.0,1930.0,1066507.0,985000.0,2021-02-24,R6B,62400.0,Sold,2020-10-06,1199000.0,Brooklyn
607,1084 Greene Ave,Brooklyn,NY,11221-3729,Kings,Triplex,8.0,4.0,3300.0,1640.0,1931.0,1687873.0,1485000.0,2019-03-28,C4-3,88980.0,,,0.0,Brooklyn
608,416 Madison St,Brooklyn,NY,11221-5472,Kings,Duplex,6.0,4.0,3360.0,2000.0,1899.0,2519365.0,2940000.0,2023-04-19,R6B,133920.0,Off Market,2015-04-22,3900.0,Brooklyn
609,11 Somers St,Brooklyn,NY,11233-4346,Kings,Triplex,8.0,3.0,2808.0,1480.0,1899.0,1638371.0,1475000.0,2021-08-04,R6,89400.0,,,0.0,Brooklyn
610,65 Monroe St,Brooklyn,NY,11216-6713,Kings,Duplex,5.0,3.0,3120.0,1575.0,1899.0,2280015.0,650000.0,2004-08-13,R6A,117780.0,Off Market,2014-05-19,1699999.0,Brooklyn
611,1207 Saint Johns Pl,Brooklyn,NY,11213-2728,Kings,Triplex,5.0,3.0,2565.0,2492.0,1899.0,1485599.0,1145531.0,2024-08-29,R6,87660.0,Sold,2024-07-01,954000.0,Brooklyn
612,15 Verona Pl,Brooklyn,NY,11216-6199,Kings,Triplex,7.0,6.0,3420.0,1900.0,1931.0,2978698.0,1500000.0,2024-03-07,R6B,117540.0,Active,2025-01-30,3350000.0,Brooklyn
613,506 Monroe St,Brooklyn,NY,11221-1705,Kings,Duplex,5.0,3.0,2400.0,2000.0,1905.0,1832195.0,1350000.0,2021-06-01,R6B,103620.0,,,0.0,Brooklyn
614,72 Somers St,Brooklyn,NY,11233-2866,Kings,Duplex,5.0,3.0,1200.0,1500.0,1899.0,921269.0,617120.0,2022-11-09,R6,53520.0,Off Market,2019-07-17,656530.0,Brooklyn
615,645 Humboldt St,Brooklyn,NY,11222-4104,Kings,Duplex,5.0,4.0,1852.0,1808.0,1901.0,2297510.0,2100000.0,2022-11-08,R6B,83640.0,Sold,2022-06-23,2199000.0,Brooklyn
