property_id,property_address,property_city,property_state,property_zip,property_county,property_type_detail,bedroom_count,bathroom_count,total_building_area_square_feet,lot_size_square_feet,year_built,estimated_value,last_sale_price,last_sale_date,zoning_code,total_assessed_value,mls_status,mls_listing_date,mls_listing_amount,borough
4026,421 E 80th St,New York,NY,10075-0626,New York,Apartment House (5+ Units),0.0,1.0,9295.0,2555.0,1925.0,5821428.0,5882074.0,2022-07-07,R8B,888370.0,Off Market,,0,Manhattan
4027,335 E 5th St,New York,NY,10003-8864,New York,Apartment House (5+ Units),,,9179.0,2425.0,1900.0,2549963.0,,,R8B,554490.0,,,0,Manhattan
4028,533 E 83rd St,New York,NY,10028-7241,New York,Apartment House (5+ Units),,,9185.0,2554.0,1910.0,1323169.0,,,R8B,518180.0,,,0,Manhattan
4029,277 E 4th St,New York,NY,10009-7527,New York,Apartment House (5+ Units),,,15089.0,2382.0,1920.0,2599879.0,,,R8B,1871190.0,,,0,Manhattan
4030,404 E 75th St,New York,NY,10021-3428,New York,Apartment House (5+ Units),,1.0,25890.0,8329.0,1940.0,900395.0,,,R8B,2504430.0,Off Market,,0,Manhattan
4031,414 E 83rd St,New York,NY,10028-5502,New York,Apartment House (5+ Units),,,7845.0,2554.0,1915.0,1317592.0,,,R8B,672750.0,,,0,Manhattan
4032,450 N End Ave,New York,NY,10282-1105,New York,Highrise Apartment,,,244617.0,6323.0,1998.0,2341314.0,,,BPC,25959110.0,,,0,Manhattan
4033,315 E 81st St,New York,NY,10028-4058,New York,Apartment House (5+ Units),3.0,3.0,10645.0,2554.0,1910.0,3756962.0,,,R8B,1580360.0,Off Market,,0,Manhattan
4034,330 W 17th St,New York,NY,10011-5012,New York,Cooperative Unit,1.0,1.0,8525.0,2300.0,1900.0,923938.0,,,R8B,1044275.0,Off Market,,0,Manhattan
4035,323A E 89th St,New York,NY,10128-5007,New York,Apartment House (5+ Units),,,8090.0,2517.0,1920.0,994407.0,1375000.0,2000-10-30,R8B,610372.0,,,0,Manhattan
4036,218 E 7th St,New York,NY,10009-5947,New York,Apartment House (5+ Units),,,7765.0,2271.0,1900.0,2679853.0,,,R8B,716239.0,,,0,Manhattan
4037,157 Duane St,New York,NY,10013-3836,New York,Cooperative Unit,,,8805.0,1850.0,1920.0,2371458.0,1585000.0,2010-07-23,C62A,717181.0,Sold,,0,Manhattan
4038,412 E 83rd St,New York,NY,10028-5501,New York,Apartment House (5+ Units),,,7845.0,2554.0,1930.0,1304684.0,,,R8B,1014120.0,,,0,Manhattan
4039,155 Chambers St,New York,NY,10007-1296,New York,Apartment House (5+ Units),,,8900.0,1915.0,1920.0,,,,C63A,999405.0,,,0,Manhattan
4040,301-305 E 40th St,New York,NY,10016,New York,Cooperative Unit,0.0,1.0,394086.0,28325.0,1963.0,,789000.0,2021-07-30,C1-9,35313750.0,Off Market,2010-12-03,0,Manhattan
4041,109 W 26th St,New York,NY,10001-6806,New York,Cooperative Unit,5.0,4.0,53350.0,4905.0,1910.0,6906825.0,2330000.0,2022-03-15,M1-6,6204990.0,,,0,Manhattan
4042,45 E 85th St,New York,NY,10028-0957,New York,Cooperative Unit,3.0,3.0,104000.0,16908.0,1925.0,3159567.0,,,R8B,10933420.0,Off Market,,0,Manhattan
4043,34 W 85th St,New York,NY,10024-4563,New York,Apartment House (5+ Units),,,6372.0,1737.0,1900.0,1525735.0,,2012-12-06,R8B,893887.0,,,0,Manhattan
4044,206 E 17th St,New York,NY,10003-3673,New York,Apartment House (5+ Units),,,15416.0,4048.0,1910.0,1004490.0,,1998-09-24,R7B,2527750.0,,,0,Manhattan
4045,209 E 10th St,New York,NY,10003-7633,New York,Apartment House (5+ Units),,,9200.0,2369.0,1920.0,2288218.0,972500.0,1998-09-25,R8B,1002126.0,,,0,Manhattan
4046,517 E 82nd St,New York,NY,10028-7169,New York,Apartment House (5+ Units),,,9055.0,2724.0,1910.0,5069742.0,3790000.0,2007-03-21,R8B,1137235.0,,,0,Manhattan
4047,213 W 71st St,New York,NY,10023-3778,New York,Apartment House (5+ Units),,,4548.0,2225.0,1920.0,2913900.0,,,R8B,837078.0,,,0,Manhattan
4048,124 E 24th St,New York,NY,10010-3611,New York,Apartment House (5+ Units),,,40266.0,8750.0,1939.0,1028072.0,,,C62A,3933940.0,,,0,Manhattan
4049,535 E 12th St,New York,NY,10009-3849,New York,Apartment House (5+ Units),,,10067.0,2581.0,2021.0,6766232.0,6852805.0,2024-09-05,R8B,1985066.0,,,0,Manhattan
4050,38 W 74th St,New York,NY,10023-2449,New York,Apartment House (5+ Units),,1.0,8599.0,2554.0,1926.0,2758248.0,113400000.0,2022-10-03,R8B,1004130.0,Off Market,,0,Manhattan
4051,304 E 93rd St,New York,NY,10128-5500,New York,Apartment House (5+ Units),,,8290.0,2517.0,1925.0,985193.0,500000.0,1999-06-29,R8B,544680.0,,,0,Manhattan
4052,305 W 74th St,New York,NY,10023-1626,New York,Apartment House (5+ Units),,,6600.0,1584.0,1900.0,1741100.0,,,R8B,611794.0,,,0,Manhattan
4053,125 W 88th St,New York,NY,10024-2414,New York,Apartment House (5+ Units),,,4150.0,1913.0,1900.0,2507299.0,60500.0,1997-09-23,R7-2,546536.0,,,0,Manhattan
4054,6 Charles St,New York,NY,10014-3007,New York,Apartment House (5+ Units),3.0,2.0,15168.0,3800.0,1910.0,8727759.0,8300000.0,2020-12-08,C1-6,2579750.0,Off Market,,0,Manhattan
4055,231 Lexington Ave,New York,NY,10016-4600,New York,Apartment House (5+ Units),,,13614.0,2944.0,1920.0,9027494.0,,2001-05-10,C1-9,1356570.0,,,0,Manhattan
4056,152 Wooster St,New York,NY,10012-5330,New York,Cooperative Unit,,,40500.0,7500.0,1909.0,1915484.0,,2018-05-03,M15R7X,4311450.0,Off Market,,0,Manhattan
4057,233 E 3rd St,New York,NY,10009-7505,New York,Apartment House (5+ Units),,,17754.0,3927.0,1910.0,7920126.0,7500000.0,2021-06-14,R8B,1718190.0,,,0,Manhattan
4058,325 E 41st St,New York,NY,10017-5955,New York,Cooperative Unit,2.0,2.0,110934.0,15800.0,1929.0,,,,R10,7727580.0,,,0,Manhattan
4059,1 Bowery,New York,NY,10002-6702,New York,Cooperative Unit,,,1217600.0,222809.0,1977.0,,,,C61G,109998810.0,,,0,Manhattan
4060,449 W 43rd St,New York,NY,10036-5311,New York,Apartment House (5+ Units),,,9855.0,2511.0,1920.0,4604611.0,,2017-01-01,R8,1243350.0,,,0,Manhattan
4061,343 W 85th St,New York,NY,10024-3801,New York,Apartment House (5+ Units),,,24216.0,5108.0,1920.0,1847045.0,,,R8B,1999800.0,,,0,Manhattan
4062,340 Bleecker St,New York,NY,10014-2980,New York,Highrise Apartment,,,23165.0,4650.0,1930.0,21740500.0,21100000.0,2023-12-31,C1-6,4008498.0,,,0,Manhattan
4063,242-248 W 64 St,New York,NY,10023,New York,Apartment House (5+ Units),,,42102.0,10042.0,1911.0,1409558.0,,,R8,5396130.0,,,0,Manhattan
4064,210 E 75th St,New York,NY,10021-2922,New York,Apartment House (5+ Units),,,25758.0,6002.0,1932.0,1096698.0,,,R8B,2043810.0,,,0,Manhattan
4065,12 Charles St,New York,NY,10014-3018,New York,Apartment House (5+ Units),,,14944.0,3800.0,1905.0,2013604.0,1892963.0,2020-12-31,R6,2807650.0,,,0,Manhattan
4066,130 W 24th St,New York,NY,10011-1906,New York,Cooperative Unit,,,33514.0,7455.0,1898.0,,,,M1-6,4442915.0,,,0,Manhattan
4067,153 E 18th St,New York,NY,10003-2405,New York,Apartment House (5+ Units),,,14408.0,3899.0,1910.0,1426946.0,,1996-01-01,R8B,2393730.0,,,0,Manhattan
4068,314 E 11th St,New York,NY,10003-7414,New York,Apartment House (5+ Units),,,13850.0,3664.0,1900.0,2292148.0,,1996-12-30,R8B,1128600.0,,,0,Manhattan
4069,1540 York Ave,New York,NY,10028-5962,New York,Cooperative Unit,,,309204.0,26400.0,1962.0,1020486.0,,,R10,22856490.0,,,0,Manhattan
4070,443 E 88th St,New York,NY,10128-6609,New York,Apartment House (5+ Units),,,16244.0,4027.0,1920.0,12518067.0,12000000.0,2022-01-05,R8B,2261980.0,,,0,Manhattan
4071,772 Greenwich St,New York,NY,10014-2113,New York,Apartment House (5+ Units),,,70350.0,14425.0,1950.0,79684224.0,80434000.0,2022-08-17,R6,6766253.0,,,0,Manhattan
4072,318 E 83rd St,New York,NY,10028,New York,Cooperative Unit,,,25190.0,7662.0,1939.0,625515.0,,,R8B,2476440.0,,,0,Manhattan
4073,31 Mercer St,New York,NY,10013-2541,New York,Cooperative Unit,,,30000.0,7163.0,1920.0,1279300.0,,,M15R7X,3847770.0,,,0,Manhattan
4074,472 Avenue Of The Americas,New York,NY,10011-8414,New York,Highrise Apartment,,,34485.0,7272.0,1957.0,1590528.0,,,C1-7,4813030.0,,,0,Manhattan
4075,248 W 17th St,New York,NY,10011-5318,New York,Apartment House (5+ Units),,,25362.0,6292.0,1920.0,2309001.0,3200000.0,1999-02-24,C62A,2337840.0,,,0,Manhattan
4076,214 E 82nd St,New York,NY,10028-2723,New York,Cooperative Unit,,,19148.0,4699.0,1910.0,1515924.0,,,R8B,2467620.0,,,0,Manhattan
4077,610 E 5th St,New York,NY,10009-6813,New York,Cooperative Unit,,,17868.0,3444.0,1900.0,3912646.0,505000.0,2018-04-10,R8B,896850.0,,,0,Manhattan
4078,425 E 72nd St,New York,NY,10021-4420,New York,Apartment House (5+ Units),,,57375.0,12775.0,1938.0,1433045.0,,1999-01-01,R10A,4029300.0,,,0,Manhattan
4079,73 Sherman Ave,New York,NY,10040-1007,New York,Apartment House (5+ Units),,,17610.0,5000.0,1926.0,1856632.0,1907032.0,2024-06-18,R7A,928310.0,,,0,Manhattan
4080,110 W End Ave,New York,NY,10023-6340,New York,Cooperative Unit,,,403200.0,27124.0,1976.0,1494361.0,,,R8,53140950.0,,,0,Manhattan
4081,9 W 64th St,New York,NY,10023-6701,New York,Apartment House (5+ Units),,,21528.0,5021.0,1930.0,1856638.0,,1996-06-28,R10A,1655870.0,,,0,Manhattan
4082,68 Thompson St,New York,NY,10012-4343,New York,Apartment House (5+ Units),0.0,1.0,16749.0,4417.0,1901.0,672016.0,62000000.0,2017-12-28,R7-2,3400413.0,Off Market,,0,Manhattan
4083,427 W 51st St,New York,NY,10019-6311,New York,Apartment House (5+ Units),,,46914.0,11155.0,1940.0,,,,R8,3586770.0,,,0,Manhattan
4084,416 E 84th St,New York,NY,10028-6212,New York,Apartment House (5+ Units),,,6000.0,2043.0,1910.0,1282643.0,,1995-01-01,R8B,613880.0,,,0,Manhattan
4085,215 W 70th St,New York,NY,10023-4303,New York,Apartment House (5+ Units),,,4686.0,1456.0,1900.0,4307062.0,3939000.0,2016-05-12,R8B,482893.0,Off Market,,0,Manhattan
4086,417 E 60th St,New York,NY,10022-1587,New York,Cooperative Unit,,2.0,11010.0,2510.0,1910.0,11529448.0,15631468.0,2015-11-10,C6-3,1509750.0,Off Market,2014-11-25,0,Manhattan
4087,303 W 18th St,New York,NY,10011-4440,New York,Apartment House (5+ Units),1.0,1.0,4400.0,1041.0,1920.0,7136126.0,6750000.0,2016-07-25,C16A,475688.0,Off Market,,0,Manhattan
4088,263 W End Ave,New York,NY,10023-2612,New York,Cooperative Unit,1.0,1.0,172671.0,9257.0,1929.0,816943.0,812500.0,2024-01-23,R10A,20087750.0,Off Market,2016-11-29,0,Manhattan
4089,317 E 74th St,New York,NY,10021-3710,New York,Apartment House (5+ Units),,,9145.0,2554.0,1910.0,1061604.0,,,R8B,1026540.0,,,0,Manhattan
4090,433 E 80th St,New York,NY,10075-0642,New York,Apartment House (5+ Units),,,23346.0,5474.0,1925.0,1493814.0,,2001-08-01,R8B,2536100.0,,,0,Manhattan
4091,204 E 76th St,New York,NY,10021-2932,New York,"Garden Apartment, Court Apartment (5+ Units)",,,3800.0,1561.0,1910.0,5353256.0,4650000.0,2013-11-20,C1-9,768366.0,,,0,Manhattan
4092,81 Greene St,New York,NY,10012-5349,New York,Cooperative Unit,1.0,1.0,10991.0,2500.0,1900.0,621634.0,,,M15R7X,734154.0,Off Market,,0,Manhattan
4093,57 E 77th St,New York,NY,10075-1816,New York,Apartment House (5+ Units),13.0,13.0,6000.0,1916.0,1910.0,1941759.0,10000000.0,2021-10-13,R8B,1139130.0,Sold,2020-08-25,0,Manhattan
4094,345 W 4th St,New York,NY,10014-1631,New York,Cooperative Unit,,,4060.0,1100.0,1926.0,3919253.0,,,C1-6,452218.0,Off Market,,0,Manhattan
4095,120 Ridge St,New York,NY,10002-8900,New York,Apartment House (5+ Units),3.0,2.0,14960.0,4375.0,2001.0,944043.0,28000.0,1997-12-30,R7A,2120830.0,Off Market,,0,Manhattan
4096,241 Central Park W,New York,NY,10024-4530,New York,Apartment House (5+ Units),,,253749.0,17550.0,1931.0,,,,R10A,19893330.0,,,0,Manhattan
4097,1035-1038 5th Ave,New York,NY,10028-0135,New York,Cooperative Unit,,0.0,233923.0,19306.0,1928.0,,,,R10,28417500.0,Off Market,,0,Manhattan
4098,5 E 88th St,New York,NY,10128-0503,New York,Cooperative Unit,,,12375.0,2768.0,1930.0,772081.0,,,R8B,1454967.0,Off Market,2024-09-27,1300000,Manhattan
4099,4 W 83rd St,New York,NY,10024-5236,New York,Apartment House (5+ Units),9.0,7.0,4760.0,1839.0,1900.0,3188224.0,3610000.0,2023-02-21,R10A,717837.0,Off Market,2022-10-25,0,Manhattan
4100,308 E 85th St,New York,NY,10028-5452,New York,Apartment House (5+ Units),,,9055.0,2861.0,1915.0,1917891.0,,,R8B,848070.0,,,0,Manhattan
4101,338 W 72nd St,New York,NY,10023-2643,New York,Apartment House (5+ Units),,,6435.0,2043.0,1915.0,1661051.0,,2024-06-28,R10A,755876.0,,,0,Manhattan
4102,110 W 71st St,New York,NY,10023-4062,New York,Cooperative Unit,2.0,1.0,6582.0,1808.0,1910.0,1051550.0,1360000.0,2017-02-20,R8B,676512.0,Off Market,2021-05-27,0,Manhattan
4103,446 E 87th St,New York,NY,10128-6541,New York,Apartment House (5+ Units),,,6825.0,1643.0,1940.0,1516971.0,800000.0,1997-02-27,R10A,595380.0,,,0,Manhattan
4104,169 E 90th St,New York,NY,10128-2366,New York,Apartment House (5+ Units),,,6829.0,2013.0,1920.0,617846.0,12400000.0,2001-10-12,R8B,1169572.0,,,0,Manhattan
4105,55 N Moore St,New York,NY,10013-2349,New York,Cooperative Unit,2.0,3.0,23700.0,4380.0,1915.0,1026506.0,999999.0,2018-09-17,C62A,2888905.0,Off Market,,0,Manhattan
4106,221 W 70th St,New York,NY,10023-4346,New York,Apartment House (5+ Units),,,4595.0,1506.0,1900.0,5168773.0,4800000.0,2018-02-05,R8B,725981.0,,,0,Manhattan
4107,700 Columbus Ave,New York,NY,10025-6662,New York,Cooperative Unit,0.0,0.0,515953.0,30213.0,1968.0,4357851.0,,,C1-9,24695820.0,Off Market,,0,Manhattan
4108,752 Broadway,New York,NY,10003-9521,New York,Apartment House (5+ Units),,,147773.0,15030.0,1909.0,,36175.0,2019-09-25,C6-2,21825520.0,,,0,Manhattan
4109,117 9th Ave,New York,NY,10011-4812,New York,Apartment House (5+ Units),,,253070.0,89690.0,1965.0,,,,R8,37853552.0,,,0,Manhattan
4110,355 W 51st St,New York,NY,10019-6410,New York,Apartment House (5+ Units),2.0,2.0,24848.0,5723.0,1920.0,,3360000.0,1997-10-30,R8,2662610.0,Off Market,,0,Manhattan
4111,537 Broadway,New York,NY,10012-3930,New York,Apartment House (5+ Units),,,37400.0,7467.0,1900.0,,,,M15R9X,2203364.0,,,0,Manhattan
4112,510 E 79th St,New York,NY,10075-1551,New York,Apartment House (5+ Units),,,44364.0,10855.0,1911.0,1513456.0,,,R10A,5062860.0,,,0,Manhattan
4113,156 E 7th St,New York,NY,10009-6262,New York,Apartment House (5+ Units),,,20382.0,6815.0,1915.0,2697705.0,22000000.0,2022-08-23,R7B,2171250.0,,,0,Manhattan
4114,19 W 69th St,New York,NY,10023-4737,New York,Apartment House (5+ Units),,,42642.0,4016.0,1916.0,1539016.0,,,R8B,5045930.0,,,0,Manhattan
4115,406 W 51st St,New York,NY,10019-6511,New York,Apartment House (5+ Units),0.0,1.0,8605.0,2510.0,1940.0,6762272.0,7595000.0,2024-12-27,R8,820800.0,Off Market,,0,Manhattan
4116,207 W 75th St,New York,NY,10023-1754,New York,Apartment House (5+ Units),2.0,2.0,14050.0,2687.0,1900.0,14468789.0,,2018-12-19,C46A,1587230.0,Off Market,2018-08-20,0,Manhattan
4117,310 E 92nd St,New York,NY,10128-5444,New York,Apartment House (5+ Units),,,9866.0,2517.0,1950.0,987414.0,,,R8B,1227450.0,,,0,Manhattan
4118,406 E 63rd St,New York,NY,10065-7914,New York,Cooperative Unit,1.0,1.0,12000.0,2512.0,1960.0,11973276.0,,,R8,1705500.0,Off Market,,0,Manhattan
4119,10 Stanton St,New York,NY,10002-1215,New York,Apartment House (5+ Units),,,167453.0,34430.0,1900.0,1763309.0,10500000.0,2010-03-17,C6-1,20154780.0,,,0,Manhattan
4120,195 E 2nd St,New York,NY,10009-8092,New York,Apartment House (5+ Units),,,33336.0,7654.0,1900.0,2013412.0,,1994-05-13,R8B,2381310.0,,,0,Manhattan
4121,194 Riverside Dr,New York,NY,10025-7259,New York,Cooperative Unit,5.0,3.0,78725.0,14687.0,1901.0,,,,R10A,5697915.0,Off Market,,0,Manhattan
4122,323 E 83rd St,New York,NY,10028-4351,New York,Apartment House (5+ Units),,,10100.0,2554.0,1920.0,1531504.0,,,R8B,1103650.0,,,0,Manhattan
4123,39 W 87th St,New York,NY,10024-3036,New York,Cooperative Unit,2.0,1.0,6420.0,2014.0,1900.0,992865.0,935000.0,2018-07-19,R7-2,724021.0,Sold,2018-01-03,0,Manhattan
4124,1360 York Ave,New York,NY,10021-4030,New York,Apartment House (5+ Units),,,60776.0,12600.0,1958.0,407286.0,,,R10,5378190.0,,,0,Manhattan
4125,229 E 4th St,New York,NY,10009-7229,New York,Cooperative Unit,,,5982.0,1891.0,1929.0,9439929.0,,,R7B,127997.0,Off Market,,0,Manhattan
4126,182 Waverly Pl,New York,NY,10014-3589,New York,Apartment House (5+ Units),,,2537.0,1454.0,1910.0,1583280.0,,,R6,395460.0,,,0,Manhattan
4127,45 Tudor City Pl,New York,NY,10017-7601,New York,Cooperative Unit,1.0,2.0,215715.0,11648.0,1927.0,610179.0,,,R10,20581650.0,Off Market,2021-08-30,0,Manhattan
4128,327 E 83rd St,New York,NY,10028-4356,New York,Apartment House (5+ Units),,,10075.0,2554.0,1920.0,1530770.0,,1996-03-05,R8B,1015830.0,,,0,Manhattan
4129,226 E 70th St,New York,NY,10021-5428,New York,Apartment House (5+ Units),6.0,4.0,41898.0,10042.0,1921.0,603086.0,,1995-01-01,R8B,5397930.0,Off Market,,0,Manhattan
4130,174 Thompson St,New York,NY,10012-2577,New York,Apartment House (5+ Units),,,11241.0,2500.0,1900.0,2506195.0,65000000.0,2021-12-31,R7-2,2202120.0,,,0,Manhattan
4131,42 Riverside Dr,New York,NY,10024-6849,New York,Apartment House (5+ Units),1.0,1.0,11542.0,3200.0,1910.0,1675051.0,,,R10A,1017510.0,Off Market,,0,Manhattan
4132,313 E 90th St,New York,NY,10128-5237,New York,Apartment House (5+ Units),,,8950.0,2517.0,1915.0,4823609.0,3450000.0,2011-04-07,R8B,946440.0,,,0,Manhattan
4133,29 E 37th St,New York,NY,10016-3062,New York,Cooperative Unit,,,7179.0,2469.0,1925.0,6911355.0,635000.0,1994-10-18,R8B,762300.0,Off Market,,0,Manhattan
4134,407 E 85th St,New York,NY,10028-6368,New York,Apartment House (5+ Units),,,9021.0,2554.0,1920.0,1246697.0,980000.0,2007-11-08,C1-9,686700.0,,,0,Manhattan
4135,500 W 23rd St,New York,NY,10011-1298,New York,Highrise Apartment,,,109795.0,13578.0,2011.0,,,2024-07-24,C63A,20469850.0,,,0,Manhattan
4136,89 Clinton St,New York,NY,10002-3563,New York,Apartment House (5+ Units),,,10381.0,2500.0,1920.0,10706577.0,10588490.0,2022-06-24,R7A,1869980.0,,,0,Manhattan
4137,45 E 68th St,New York,NY,10065-5045,New York,Apartment House (5+ Units),9.0,10.0,10839.0,2510.0,1920.0,19099656.0,15491250.0,2021-09-23,R8B,2639893.0,Off Market,2020-09-15,0,Manhattan
4138,336 W 46th St,New York,NY,10036-3884,New York,Apartment House (5+ Units),,,4133.0,4020.0,1900.0,3584986.0,7745625.0,2021-11-03,R8,561189.0,,,0,Manhattan
4139,129 Washington Pl,New York,NY,10014,New York,Apartment House (5+ Units),,,38214.0,9092.0,1924.0,10640206.0,9800000.0,2004-09-09,R6,4758430.0,,,0,Manhattan
4140,220 E 25th St,New York,NY,10010-3113,New York,Apartment House (5+ Units),1.0,1.0,15774.0,3950.0,1920.0,463149.0,,,R8B,2030700.0,Off Market,,0,Manhattan
4141,255 W 91st St,New York,NY,10024-1127,New York,Apartment House (5+ Units),,,4675.0,1200.0,1900.0,3194217.0,3200000.0,2019-10-29,R8,513718.0,,,0,Manhattan
4142,227 E 44th St,New York,NY,10017-4369,New York,Highrise Apartment,0.0,0.0,86197.0,7029.0,2014.0,2107688.0,25000000.0,2013-12-11,C6-4,11443050.0,Off Market,,0,Manhattan
4143,173 Sullivan St,New York,NY,10012-4945,New York,Apartment House (5+ Units),,,9625.0,2500.0,1900.0,5437898.0,3800000.0,2006-03-01,R7-2,1213230.0,,,0,Manhattan
4144,261-265 Central Park W,New York,NY,10024,New York,Cooperative Unit,0.0,0.0,238548.0,21350.0,1927.0,,,,R10A,25103250.0,Off Market,,0,Manhattan
4145,320 W End Ave,New York,NY,10023-8110,New York,Cooperative Unit,,,77008.0,6525.0,1924.0,906632.0,,,R10A,7556710.0,Off Market,,0,Manhattan
4146,147 E 30th St,New York,NY,10016-7349,New York,Apartment House (5+ Units),,,9700.0,2634.0,1925.0,6268573.0,4511000.0,2011-09-08,R8B,829710.0,,,0,Manhattan
4147,68 Barrow St,New York,NY,10014-3780,New York,Cooperative Unit,,,3465.0,870.0,1910.0,1616246.0,,,R6,363593.0,Off Market,,0,Manhattan
4148,116 W 87th St,New York,NY,10024-2937,New York,Apartment House (5+ Units),,,5359.0,1762.0,1910.0,1367904.0,,,R7-2,489436.0,,,0,Manhattan
4149,80 Greene St,New York,NY,10012-4371,New York,Cooperative Unit,,,21100.0,5000.0,1920.0,7108913.0,7000000.0,2018-09-04,M15R7X,931172.0,Off Market,,0,Manhattan
4150,134 E 96th St,New York,NY,10128-2518,New York,Apartment House (5+ Units),,,6005.0,1762.0,1920.0,1606755.0,,2001-07-13,R10A,327998.0,,,0,Manhattan
4151,432 Lafayette St,New York,NY,10003-6917,New York,Apartment House (5+ Units),,,17745.0,3713.0,1900.0,1870573.0,5666500.0,2001-01-01,M15R9A,433711.0,,,0,Manhattan
4152,158 Chambers St,New York,NY,10007-1270,New York,Cooperative Unit,,,8815.0,1789.0,1915.0,1983875.0,,,C63A,776095.0,Off Market,,0,Manhattan
4153,445 E 78th St,New York,NY,10075-1655,New York,Cooperative Unit,,1.0,7016.0,2554.0,1910.0,6014284.0,6600000.0,2017-08-04,R8B,940770.0,Off Market,,0,Manhattan
4154,430 E 89th St,New York,NY,10128-6770,New York,Apartment House (5+ Units),,,9090.0,2517.0,1930.0,5389588.0,4250000.0,2012-12-26,R8B,1097770.0,,,0,Manhattan
4155,119 W 88th St,New York,NY,10024-2420,New York,Apartment House (5+ Units),,,5579.0,2013.0,1910.0,1426181.0,,2011-06-28,R7-2,885533.0,,,0,Manhattan
4156,734 E 5th St,New York,NY,10009,New York,Apartment House (5+ Units),,,49792.0,12695.0,2004.0,2563541.0,2499860.0,2022-12-23,R8B,1089630.0,,,0,Manhattan
4157,234 E 83rd St,New York,NY,10028-2822,New York,Apartment House (5+ Units),,,12260.0,2596.0,1910.0,1527159.0,10200000.0,2012-12-26,R8B,1296180.0,,,0,Manhattan
4158,106 Thompson St,New York,NY,10012-5904,New York,Apartment House (5+ Units),,,4800.0,1330.0,1900.0,2857530.0,,1996-06-05,R7-2,496231.0,,,0,Manhattan
4159,100 Sullivan St,New York,NY,10012-3651,New York,Apartment House (5+ Units),,1.0,33750.0,8460.0,1920.0,1233202.0,,1997-01-31,R7-2,4558440.0,Off Market,,0,Manhattan
4160,524 E 79th St,New York,NY,10075-1539,New York,Apartment House (5+ Units),,,44364.0,10855.0,1911.0,1513370.0,,,R10A,5396760.0,,,0,Manhattan
4161,15 E 10th St,New York,NY,10003-5930,New York,Cooperative Unit,,,36366.0,8475.0,1910.0,,,,R7-2,3690900.0,,,0,Manhattan
4162,2039 Broadway,New York,NY,10023-3791,New York,Cooperative Unit,,,421205.0,34300.0,1971.0,681500.0,681500.0,2024-10-10,C46A,57452660.0,Off Market,,0,Manhattan
4163,81 Bleecker St,New York,NY,10012-1598,New York,Apartment House (5+ Units),,,28917.0,7210.0,1900.0,1510311.0,,1997-12-15,C6-2G,4495870.0,,,0,Manhattan
4164,450 Broome St,New York,NY,10013-5906,New York,Apartment House (5+ Units),,,23700.0,2540.0,1900.0,3615849.0,,,M15R9X,1273899.0,,,0,Manhattan
4165,475-483 Avenue Of The Amer,New York,NY,10011,New York,Cooperative Unit,,,62772.0,17089.0,1959.0,,,,C1-7,9152100.0,,,0,Manhattan
4166,157 E 75th St,New York,NY,10021-3279,New York,Cooperative Unit,,,13040.0,3848.0,1910.0,684218.0,,,R8B,1299500.0,Off Market,,0,Manhattan
4167,736 W End Ave,New York,NY,10025-6228,New York,Apartment House (5+ Units),,,49603.0,4100.0,1927.0,1384283.0,,,R10A,2890170.0,,,0,Manhattan
4168,302 W 79th St,New York,NY,10024-6114,New York,Cooperative Unit,,,41800.0,7303.0,1905.0,1040575.0,,,R10A,4029880.0,,,0,Manhattan
4169,42 W 74th St,New York,NY,10023,New York,Apartment House (5+ Units),,,21300.0,5108.0,1902.0,860525.0,,1998-06-30,R8B,2570492.0,,,0,Manhattan
4170,320 W 38th St,New York,NY,10018-3204,New York,Highrise Apartment,,,718503.0,49353.0,2007.0,79703856.0,59525000.0,2007-03-26,C64M,65952450.0,Off Market,,0,Manhattan
4171,327 E 34th St,New York,NY,10016-4943,New York,Apartment House (5+ Units),,,21000.0,3900.0,1920.0,2068099.0,2000000.0,1997-12-30,C19A,2313730.0,,,0,Manhattan
4172,502 Hudson St,New York,NY,10014-2854,New York,Highrise Apartment,,,37721.0,8602.0,1948.0,1954063.0,,,C1-6,5956020.0,Off Market,,0,Manhattan
4173,186 Franklin St,New York,NY,10013-2824,New York,Apartment House (5+ Units),,,24700.0,4444.0,1921.0,37690064.0,37370000.0,2019-05-29,C62A,1305100.0,,,0,Manhattan
4174,319 E 21st St,New York,NY,10010-6522,New York,Apartment House (5+ Units),,,24190.0,5000.0,2006.0,3478804.0,2651559.0,2007-12-27,R8B,1420380.0,,,0,Manhattan
4175,451 W 22nd St,New York,NY,10011-2506,New York,Cooperative Unit,0.0,0.0,3860.0,1234.0,1900.0,,,,R7B,440491.0,Off Market,,0,Manhattan
4176,113 W 96th St,New York,NY,10025-6401,New York,Cooperative Unit,,,12200.0,3154.0,1915.0,661166.0,,,R9,596309.0,Off Market,,0,Manhattan
4177,258 E 4th St,New York,NY,10009-7504,New York,Apartment House (5+ Units),,,43902.0,11940.0,1992.0,4876535.0,,,R8B,2369700.0,,,0,Manhattan
4178,307 W 71st St,New York,NY,10023-3568,New York,Apartment House (5+ Units),,,4960.0,1635.0,1900.0,7796761.0,8000000.0,2023-07-24,R8B,538037.0,,,0,Manhattan
4179,170-172 W 89th St,New York,NY,10024-1909,New York,Cooperative Unit,0.0,0.0,18354.0,5034.0,1910.0,,,,R7-2,1894500.0,Off Market,,0,Manhattan
